MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LandContour,LotConfig,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,HeatingQC,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageQual,WoodDeckSF,OpenPorchSF,MoSold,SaleType,SaleCondition,SalePrice,TotalSF,TotalBaths,Remodeled,Age when Sold
50,RM,52.0,6240,Reg,Lvl,Inside,BrkSide,Norm,1Fam,1.5Fin,4,Gable,AsbShng,AsbShng,None,0.0,TA,TA,Slab,Gd,TA,3,0,NA,1980.0,NA,0,NA,0,0,7,WD,Normal,80500,1824,1.0,Yes,56
160,RM,21.0,1680,Reg,Lvl,Inside,BrDale,Norm,Twnhs,2Story,6,Gable,CemntBd,CmentBd,BrkFace,236.0,TA,TA,CBlock,TA,TA,7,0,NA,1980.0,NA,0,NA,201,0,4,WD,Abnorml,91500,3108,1.5,No,35
20,RL,66.0,7800,IR1,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,5,0,Attchd,1964.0,Unf,1,TA,0,0,11,WD,Abnorml,115000,2736,1.0,No,42
20,RL,55.0,8250,Reg,Lvl,Inside,Sawyer,Feedr,1Fam,1Story,5,Hip,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Ex,TA,5,1,Attchd,1968.0,Unf,1,TA,0,63,8,WD,Normal,134000,3374,1.0,No,40
50,RL,78.0,10496,Reg,Lvl,Inside,NAmes,Artery,1Fam,1.5Fin,6,Gable,Wd Sdng,Wd Sdng,BrkFace,320.0,TA,TA,CBlock,Ex,TA,7,1,Attchd,1949.0,Unf,1,TA,0,0,1,WD,Normal,143000,4732,2.0,Yes,57
20,RL,89.0,10680,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,Hip,Wd Sdng,Wd Sdng,BrkFace,44.0,TA,TA,CBlock,TA,TA,7,0,Detchd,1951.0,Unf,2,TA,0,30,10,WD,Normal,137900,6408,2.0,No,55
60,RL,60.0,15384,IR1,Lvl,Inside,Gilbert,RRAn,1Fam,2Story,7,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,Gd,8,1,Attchd,2004.0,Fin,2,TA,100,75,2,WD,Normal,184000,3768,3.5,Yes,3
80,RL,65.0,10482,Reg,Lvl,Inside,NAmes,Norm,1Fam,SLvl,6,Hip,VinylSd,VinylSd,BrkFace,63.0,TA,Gd,CBlock,Ex,TA,6,0,Attchd,1958.0,RFn,1,TA,224,0,6,WD,Normal,145000,2864,1.5,No,49
60,RL,86.0,14598,IR1,Lvl,CulDSac,Somerst,Feedr,1Fam,2Story,6,Gable,VinylSd,VinylSd,Stone,74.0,Gd,TA,PConc,Ex,Gd,9,1,BuiltIn,2007.0,Fin,3,TA,100,18,1,WD,Normal,214000,4760,2.5,No,1
20,RL,72.0,8872,Reg,Lvl,Corner,NAmes,Norm,1Fam,1Story,5,Gable,VinylSd,VinylSd,BrkFace,300.0,TA,TA,CBlock,Ex,Gd,5,0,Detchd,1992.0,Unf,2,TA,0,240,12,WD,Normal,147000,2736,2.0,Yes,0
120,RL,65.0,8769,Reg,Lvl,Corner,NridgHt,Norm,TwnhsE,1Story,9,Hip,MetalSd,MetalSd,BrkFace,766.0,Ex,TA,PConc,Ex,Ex,7,1,Attchd,2008.0,Fin,3,TA,0,72,10,New,Partial,367294,5106,2.5,No,0
80,RL,70.0,7910,Reg,Lvl,Inside,NAmes,Norm,1Fam,SLvl,5,Hip,BrkFace,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,7,0,Basment,1960.0,Unf,1,TA,0,0,8,WD,Normal,127000,4089,2.0,No,48
90,RL,69.0,18890,IR1,Lvl,Inside,Sawyer,Feedr,Duplex,1.5Fin,5,Shed,Plywood,Plywood,None,1.0,TA,TA,CBlock,Ex,TA,12,1,BuiltIn,1977.0,RFn,2,TA,155,24,8,WD,Normal,190000,6601,3.0,No,30
90,RL,70.0,7728,Reg,Lvl,Inside,NAmes,Norm,Duplex,SLvl,5,Hip,Wd Sdng,Wd Sdng,BrkFace,120.0,TA,TA,CBlock,TA,TA,6,0,Attchd,1962.0,Unf,2,TA,0,18,5,WD,Normal,132500,3486,2.0,No,44
90,RL,70.0,9842,Reg,Lvl,FR2,NAmes,Norm,Duplex,1Story,4,Gable,HdBoard,HdBoard,None,0.0,TA,TA,Slab,TA,TA,6,0,CarPort,1962.0,Unf,2,TA,0,0,3,WD,Normal,101800,2448,2.0,No,45
20,RL,69.0,12160,IR1,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,Hip,Plywood,Plywood,BrkFace,180.0,TA,TA,CBlock,Fa,TA,6,0,Attchd,1959.0,RFn,2,TA,0,0,5,COD,Abnorml,142000,3564,2.0,No,51
70,RH,55.0,8525,Reg,Bnk,Inside,SWISU,Norm,1Fam,2Story,5,Gable,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,7,0,NA,1980.0,NA,0,NA,0,192,11,WD,Abnorml,130000,4868,1.5,Yes,58
70,RL,96.0,13132,Reg,Lvl,Inside,Crawfor,Norm,1Fam,2Story,5,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Gd,TA,9,0,Detchd,1914.0,Unf,1,Fa,203,40,7,WD,Normal,138887,4315,1.5,Yes,56
160,RL,36.0,2628,Reg,Lvl,Inside,NridgHt,Norm,Twnhs,2Story,7,Gable,VinylSd,Wd Shng,Stone,106.0,Gd,TA,PConc,Ex,Gd,6,0,BuiltIn,2003.0,RFn,2,TA,0,27,6,WD,Normal,175500,4016,2.5,No,7
60,RL,41.0,12393,IR2,Lvl,FR2,CollgCr,Norm,1Fam,2Story,7,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,Gd,8,1,BuiltIn,2004.0,Fin,2,TA,100,48,9,WD,Normal,195000,4743,2.5,Yes,1
20,RL,63.0,13072,Reg,Lvl,Inside,SawyerW,RRAe,1Fam,1Story,6,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,TA,6,0,Detchd,2005.0,Unf,2,TA,0,0,3,WD,Abnorml,142500,3423,1.5,No,1
20,RL,64.0,9037,IR1,HLS,Inside,Timber,Norm,1Fam,1Story,8,Hip,VinylSd,VinylSd,BrkFace,32.0,Gd,TA,PConc,Ex,Ex,6,1,Attchd,2006.0,RFn,2,TA,120,33,12,WD,Normal,265900,4444,2.0,No,1
60,RL,65.0,8158,Reg,Lvl,Inside,CollgCr,Norm,1Fam,2Story,7,Gable,VinylSd,VinylSd,BrkFace,252.0,Gd,TA,PConc,Ex,Gd,8,0,Attchd,2003.0,RFn,2,TA,0,63,7,WD,Normal,224900,4420,3.5,No,5
20,RL,83.0,9849,Reg,Lvl,Inside,Somerst,Norm,1Fam,1Story,7,Hip,VinylSd,VinylSd,Stone,0.0,Gd,TA,PConc,Ex,Gd,7,0,Attchd,2007.0,RFn,3,TA,0,56,6,New,Partial,248328,5067,2.0,No,0
85,RL,85.0,10625,Reg,Lvl,Inside,NWAmes,Norm,1Fam,SFoyer,7,Gable,Plywood,Plywood,BrkFace,81.0,TA,TA,CBlock,TA,Gd,6,2,Attchd,1974.0,RFn,2,TA,0,120,1,WD,Family,170000,3399,3.0,No,36
20,RL,107.0,13891,Reg,Lvl,Inside,NridgHt,Norm,1Fam,1Story,10,Gable,VinylSd,VinylSd,NA,0.0,Ex,TA,PConc,Ex,Ex,7,1,Attchd,2006.0,Fin,3,TA,216,229,9,New,Partial,465000,6228,3.5,No,0
70,RL,69.0,11435,IR1,HLS,Corner,Crawfor,Norm,1Fam,2Story,8,Gable,BrkFace,Stucco,None,0.0,TA,TA,PConc,Fa,Gd,7,2,Detchd,1931.0,Unf,2,TA,0,0,6,WD,Normal,230000,3826,1.0,Yes,56
80,RL,78.0,12090,Reg,Lvl,Inside,NWAmes,Norm,1Fam,SLvl,6,Hip,VinylSd,VinylSd,BrkFace,74.0,TA,TA,CBlock,Ex,TA,7,1,BuiltIn,1984.0,Fin,2,TA,268,112,1,WD,Abnorml,178000,4321,3.5,Yes,4
60,FV,65.0,8125,Reg,Lvl,Inside,Somerst,Norm,1Fam,2Story,7,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,Gd,6,0,Attchd,2005.0,RFn,2,TA,0,45,3,New,Partial,186500,3862,2.5,Yes,0
80,RL,69.0,12328,IR1,Lvl,Inside,Mitchel,Norm,1Fam,SLvl,6,Gable,HdBoard,HdBoard,BrkFace,335.0,TA,TA,CBlock,TA,TA,6,0,Attchd,1976.0,Unf,3,TA,0,0,5,WD,Normal,169900,3080,2.0,No,34
75,RM,60.0,9600,Reg,Lvl,Inside,OldTown,Norm,1Fam,2.5Unf,6,Gable,AsbShng,AsbShng,None,0.0,TA,TA,BrkTil,Fa,TA,8,1,Detchd,1950.0,Unf,2,Fa,0,0,4,WD,Normal,129500,4851,1.5,Yes,58
20,RL,60.0,7200,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,Gable,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,6,0,Attchd,1950.0,Unf,1,TA,0,80,5,WD,Normal,119000,2852,1.0,No,57
20,RL,93.0,11160,Reg,Lvl,Corner,NAmes,Norm,1Fam,1Story,7,Hip,BrkFace,BrkFace,None,0.0,Gd,TA,CBlock,Ex,Ex,8,2,Attchd,1968.0,Fin,2,TA,0,0,4,WD,Normal,244000,6330,3.5,No,42
120,RL,69.0,3136,IR1,Lvl,Corner,NridgHt,Norm,TwnhsE,1Story,7,Gable,VinylSd,Wd Shng,Stone,163.0,Gd,TA,PConc,Ex,Gd,6,1,Attchd,2003.0,RFn,2,TA,148,36,3,WD,Normal,171750,4215,2.0,No,3
20,RL,62.0,9858,Reg,Lvl,Inside,Mitchel,Norm,1Fam,1Story,5,Gable,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,5,0,Attchd,1968.0,RFn,1,TA,33,0,11,WD,Normal,130000,2612,2.0,No,41
60,RL,69.0,17542,IR1,Lvl,Inside,Veenker,Norm,1Fam,2Story,7,Gable,Wd Sdng,Wd Sdng,None,0.0,Gd,TA,CBlock,TA,Gd,9,2,Attchd,1974.0,RFn,2,TA,220,47,7,WD,Normal,294000,5526,3.5,Yes,4
60,RL,60.0,6931,Reg,Lvl,Inside,Edwards,Norm,1Fam,2Story,7,Gable,VinylSd,VinylSd,Stone,92.0,Gd,TA,PConc,Ex,Gd,7,1,BuiltIn,2003.0,Fin,2,TA,178,128,7,WD,Normal,165400,4058,2.5,Yes,4
50,RM,52.0,6240,Reg,Lvl,Inside,BrkSide,Norm,1Fam,1.5Fin,6,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,6,1,Detchd,1978.0,Unf,1,TA,0,0,11,WD,Normal,127500,3618,1.0,Yes,57
20,RL,91.0,14303,IR1,Lvl,Corner,NoRidge,Norm,1Fam,1Story,8,Hip,HdBoard,HdBoard,BrkFace,554.0,Gd,TA,PConc,Ex,Gd,7,1,Attchd,1994.0,Fin,2,TA,262,36,8,WD,Normal,301500,5960,3.0,No,14
30,RL,56.0,4060,Reg,Lvl,Corner,Edwards,Feedr,1Fam,1Story,5,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,Ex,TA,4,0,NA,1980.0,NA,0,NA,0,96,7,WD,Normal,99900,2592,1.0,Yes,59
80,RL,59.0,9587,IR1,Lvl,Inside,Gilbert,Norm,1Fam,SLvl,7,Gable,VinylSd,VinylSd,Stone,182.0,Gd,TA,PConc,Ex,Gd,5,0,Attchd,2005.0,Fin,2,TA,212,0,7,WD,Normal,190000,3188,3.0,No,3
20,RL,65.0,9750,Reg,Lvl,FR2,NAmes,Norm,1Fam,1Story,6,Gable,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,6,0,Attchd,1969.0,Unf,2,TA,180,0,7,WD,Normal,151000,3162,2.5,No,39
60,RL,69.0,24682,IR3,Lvl,CulDSac,Gilbert,RRAn,1Fam,2Story,6,Gable,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Ex,TA,7,1,BuiltIn,1999.0,Fin,2,TA,0,103,6,WD,Normal,181000,4191,2.5,No,10
20,RL,80.0,9600,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,Hip,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,Gd,TA,5,0,Attchd,1956.0,Unf,1,TA,0,0,6,WD,Normal,128900,3150,1.0,No,53
50,RL,69.0,11250,Reg,Lvl,Inside,ClearCr,Norm,1Fam,1.5Fin,4,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,Ex,TA,8,2,Attchd,1957.0,Unf,1,TA,120,0,11,WD,Normal,161500,4680,2.0,Yes,20
70,RL,60.0,13515,Reg,Lvl,Inside,BrkSide,Norm,1Fam,2Story,6,Gambrel,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,Ex,TA,8,1,Detchd,1940.0,Unf,2,TA,0,0,7,WD,Normal,180500,4412,1.0,Yes,57
120,RH,34.0,4060,Reg,Lvl,Inside,NAmes,Norm,TwnhsE,1Story,6,Gable,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Ex,Gd,5,0,Attchd,1998.0,Fin,2,TA,144,68,8,COD,Abnorml,181000,4079,3.0,Yes,9
160,FV,35.0,3735,Reg,Lvl,FR3,Somerst,Norm,TwnhsE,2Story,7,Hip,MetalSd,MetalSd,BrkFace,218.0,Gd,TA,PConc,Ex,Gd,6,0,Detchd,1999.0,Unf,2,TA,0,34,3,WD,Normal,183900,3595,3.5,No,7
190,RM,60.0,10120,IR1,Bnk,Inside,OldTown,Feedr,2fmCon,2.5Unf,7,Hip,Wd Sdng,Wd Sdng,None,0.0,Fa,TA,CBlock,TA,TA,9,1,Detchd,1960.0,Unf,1,TA,0,0,1,WD,Normal,122000,4703,1.5,Yes,57
20,RL,89.0,13214,IR1,HLS,Inside,Timber,Norm,1Fam,1Story,9,Hip,Stucco,CmentBd,None,0.0,Ex,TA,PConc,Ex,Ex,10,1,Attchd,2009.0,Fin,3,TA,144,76,5,WD,Normal,378500,6038,2.0,Yes,1
50,RL,69.0,14100,IR1,Lvl,Inside,Crawfor,Norm,1Fam,1.5Fin,8,Gable,Stucco,Stucco,BrkFace,632.0,TA,Gd,CBlock,Ex,Gd,11,2,BuiltIn,1982.0,Unf,3,TA,314,12,5,WD,Normal,381000,7622,3.5,Yes,11
50,RL,78.0,11344,Reg,Lvl,Inside,NAmes,Feedr,1Fam,1.5Fin,5,Gable,MetalSd,MetalSd,BrkFace,180.0,TA,TA,CBlock,TA,TA,7,0,Attchd,1958.0,Unf,1,TA,0,0,7,WD,Normal,144000,3922,1.5,No,49
40,RL,69.0,23595,Reg,Low,Inside,ClearCr,Norm,1Fam,1Story,7,Shed,Plywood,Plywood,None,0.0,Gd,TA,PConc,TA,Gd,4,1,Attchd,1979.0,Fin,2,TA,268,0,4,WD,Normal,260000,4380,2.5,No,31
20,RL,69.0,9156,IR1,Lvl,Inside,NWAmes,PosN,1Fam,1Story,6,Hip,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,Gd,Gd,7,1,Attchd,1968.0,RFn,2,TA,0,0,8,WD,Normal,185750,4467,2.0,No,41
20,RL,69.0,13526,IR1,Lvl,CulDSac,Sawyer,Norm,1Fam,1Story,5,Hip,HdBoard,Plywood,BrkFace,114.0,TA,TA,CBlock,TA,TA,5,0,Attchd,1965.0,Unf,1,TA,180,0,11,WD,Normal,137000,2805,2.0,No,41
80,RL,124.0,11512,IR1,Lvl,Corner,Edwards,Norm,1Fam,SLvl,6,Gable,Plywood,Plywood,BrkFace,84.0,TA,TA,CBlock,Gd,Ex,5,1,Basment,1959.0,RFn,1,TA,0,0,5,WD,Normal,177000,3733,2.0,Yes,2
50,RL,53.0,5362,Reg,Lvl,Corner,Crawfor,Norm,1Fam,1.5Fin,5,Gable,Wd Sdng,Wd Shng,None,0.0,TA,TA,PConc,Ex,TA,8,1,Detchd,1985.0,Unf,2,TA,242,0,11,WD,Normal,139000,3161,2.0,Yes,4
90,RL,95.0,11345,Reg,Lvl,Corner,NAmes,Feedr,Duplex,2Story,5,Gable,AsbShng,AsbShng,Stone,567.0,TA,TA,CBlock,Gd,TA,10,0,Detchd,1948.0,Unf,2,TA,0,0,7,WD,Normal,137000,4768,2.0,Yes,57
60,RL,69.0,12936,IR1,Lvl,CulDSac,NWAmes,Norm,1Fam,2Story,6,Gable,HdBoard,Plywood,None,0.0,TA,TA,CBlock,TA,TA,6,1,Attchd,1972.0,Unf,2,TA,294,116,12,WD,Normal,162000,3513,2.0,No,37
80,RL,69.0,17871,IR1,Lvl,CulDSac,NWAmes,Norm,1Fam,SLvl,6,Gable,HdBoard,HdBoard,BrkFace,359.0,TA,TA,CBlock,Fa,TA,7,1,Attchd,1967.0,RFn,2,TA,0,0,6,WD,Normal,197900,5128,2.5,Yes,33
60,RL,75.0,9473,Reg,Lvl,Inside,CollgCr,Norm,1Fam,2Story,8,Gable,VinylSd,VinylSd,NA,0.0,Gd,TA,PConc,Ex,Gd,7,1,Attchd,2002.0,RFn,2,TA,0,211,3,WD,Normal,237000,5190,3.5,No,6
50,C (all),60.0,7500,Reg,Lvl,Inside,IDOTRR,Norm,1Fam,1.5Fin,4,Gable,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,6,0,Detchd,1980.0,RFn,2,TA,30,0,4,COD,Abnorml,68400,2954,1.0,Yes,60
20,RL,67.0,9808,IR1,Lvl,Inside,CollgCr,Norm,1Fam,1Story,7,Gable,VinylSd,VinylSd,BrkFace,110.0,Gd,TA,PConc,Ex,Gd,6,0,Attchd,2002.0,RFn,2,TA,0,72,3,WD,Normal,227000,4719,3.0,No,7
20,RL,50.0,8049,IR1,Lvl,CulDSac,Timber,Norm,1Fam,1Story,7,Hip,HdBoard,HdBoard,BrkFace,54.0,TA,TA,CBlock,TA,TA,6,1,Attchd,1990.0,Fin,2,Gd,0,58,7,WD,Normal,180000,3987,3.0,No,16
20,RL,61.0,8800,IR1,Lvl,Inside,CollgCr,Norm,1Fam,1Story,5,Gable,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,Gd,5,0,Detchd,1977.0,Unf,2,TA,0,0,9,WD,Normal,150500,3120,2.0,Yes,1
90,RL,94.0,9400,Reg,Low,Corner,Mitchel,Norm,Duplex,2Story,6,Mansard,MetalSd,Wd Shng,None,0.0,TA,TA,CBlock,TA,TA,8,0,NA,1980.0,NA,0,NA,128,0,4,WD,Normal,139000,4560,3.0,No,39
50,RL,50.0,9638,Reg,Lvl,Inside,SWISU,Feedr,1Fam,1.5Fin,6,Gable,Wd Sdng,Wd Shng,None,0.0,TA,TA,PConc,Ex,Gd,10,1,Detchd,1969.0,Unf,1,TA,272,0,3,WD,Normal,169000,5698,2.0,Yes,20
50,RM,50.0,6000,Reg,Lvl,Inside,BrkSide,Norm,1Fam,1.5Fin,6,Gable,MetalSd,MetalSd,None,0.0,TA,Fa,CBlock,Ex,TA,6,1,Detchd,1939.0,Unf,1,TA,45,0,5,WD,Normal,132500,3604,1.0,Yes,59
20,RL,69.0,9790,Reg,Lvl,Inside,NWAmes,Feedr,1Fam,1Story,6,Hip,HdBoard,HdBoard,BrkFace,451.0,TA,TA,CBlock,TA,TA,6,2,Attchd,1963.0,Unf,2,TA,0,26,6,WD,Normal,143000,3984,2.5,No,47
20,RL,69.0,36500,IR1,Low,Inside,ClearCr,Norm,1Fam,1Story,5,Gable,Wd Sdng,Wd Sdng,BrkCmn,621.0,TA,Gd,CBlock,Fa,TA,7,0,Attchd,1964.0,Unf,2,TA,168,198,6,WD,Normal,190000,4788,2.5,No,42
120,RL,40.0,5664,IR1,Lvl,Inside,StoneBr,Norm,TwnhsE,1Story,8,Gable,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Ex,Ex,5,1,Attchd,2000.0,Fin,2,TA,212,59,10,WD,Normal,278000,4819,3.0,No,9
60,RL,86.0,11065,IR1,Lvl,Inside,NridgHt,Norm,1Fam,2Story,8,Gable,VinylSd,VinylSd,Stone,788.0,Gd,TA,PConc,Ex,Ex,8,1,BuiltIn,2006.0,Fin,3,TA,177,74,10,New,Partial,281000,5025,2.5,No,0
80,RL,69.0,14112,IR1,Lvl,Corner,NAmes,Norm,1Fam,SLvl,5,Hip,Wd Sdng,HdBoard,BrkFace,86.0,TA,TA,PConc,TA,TA,6,1,Attchd,1964.0,RFn,2,TA,227,0,4,WD,Normal,180500,3456,2.0,No,46
160,RM,21.0,1680,Reg,Lvl,Inside,BrDale,Norm,Twnhs,2Story,5,Gable,CemntBd,CmentBd,BrkFace,268.0,TA,TA,CBlock,TA,TA,6,0,Detchd,1972.0,Unf,1,TA,185,0,2,WD,Normal,119500,3234,2.5,No,37
70,RM,60.0,6600,Reg,Lvl,Corner,OldTown,Norm,1Fam,2Story,5,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,Stone,TA,TA,11,0,Attchd,1985.0,RFn,1,TA,0,287,12,WD,Normal,107500,5738,2.0,Yes,44
60,RL,78.0,10140,Reg,Lvl,Inside,NWAmes,Norm,1Fam,2Story,7,Gable,HdBoard,HdBoard,None,0.0,TA,TA,PConc,TA,TA,8,1,Attchd,1976.0,RFn,2,TA,0,28,3,WD,Normal,162900,4160,2.5,No,30
20,RL,60.0,8172,Reg,Lvl,Inside,Edwards,Norm,1Fam,1Story,5,Hip,WdShing,Plywood,None,0.0,TA,TA,CBlock,TA,TA,5,0,Detchd,1957.0,Unf,2,TA,0,0,4,WD,Normal,115000,2592,2.0,Yes,16
20,RL,70.0,8400,Reg,Lvl,Inside,NAmes,Feedr,1Fam,1Story,5,Hip,HdBoard,HdBoard,BrkFace,168.0,TA,TA,CBlock,Gd,TA,5,0,Attchd,1968.0,RFn,1,TA,356,0,11,WD,Normal,138500,3156,2.5,No,38
20,RL,80.0,8700,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,Hip,MetalSd,MetalSd,BrkFace,148.0,TA,Gd,CBlock,Gd,TA,6,0,Attchd,1963.0,RFn,2,TA,192,20,12,WD,Normal,155000,3376,3.0,No,45
180,RM,35.0,3675,Reg,Lvl,Inside,Edwards,Norm,TwnhsE,SFoyer,6,Gable,VinylSd,VinylSd,BrkFace,82.0,TA,TA,PConc,Gd,TA,5,0,Basment,2005.0,Fin,2,TA,0,44,6,New,Partial,140000,2691,3.0,Yes,0
20,RL,75.0,7500,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,Hip,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,Ex,Gd,6,0,Attchd,1959.0,RFn,1,TA,218,0,5,WD,Normal,154000,3738,2.5,Yes,16
60,RL,69.0,10762,IR1,Lvl,CulDSac,Gilbert,Norm,1Fam,2Story,7,Gable,VinylSd,VinylSd,None,344.0,Gd,TA,PConc,Ex,Gd,9,1,Attchd,1999.0,Fin,2,TA,0,0,5,WD,Normal,225000,4944,2.5,No,10
70,RL,69.0,7500,IR1,Bnk,Inside,Crawfor,Norm,1Fam,2Story,6,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,Fa,Gd,7,2,Attchd,1942.0,Unf,1,TA,0,0,11,WD,Normal,177500,3759,1.0,Yes,59
60,RL,92.0,10120,Reg,Lvl,Inside,NoRidge,Norm,1Fam,2Story,8,Hip,VinylSd,VinylSd,BrkFace,391.0,Gd,TA,PConc,Ex,Gd,8,1,Attchd,1994.0,RFn,3,TA,309,78,12,WD,Normal,290000,6217,3.5,No,12
20,RL,73.0,8688,Reg,Lvl,Inside,Somerst,Norm,1Fam,1Story,7,Gable,VinylSd,VinylSd,BrkFace,228.0,Gd,TA,PConc,Ex,Gd,7,0,Attchd,2005.0,RFn,3,TA,208,59,4,WD,Normal,232000,4848,2.0,No,1
160,RM,32.0,3363,Reg,Lvl,Inside,Edwards,Norm,TwnhsE,2Story,7,Gable,VinylSd,VinylSd,Stone,117.0,Gd,TA,PConc,Ex,Gd,7,0,Detchd,2004.0,Unf,2,TA,0,40,4,WD,Normal,130000,4392,2.0,No,2
20,RL,108.0,13173,IR1,Lvl,Corner,NridgHt,Norm,1Fam,1Story,9,Hip,VinylSd,VinylSd,Stone,300.0,Gd,TA,PConc,Ex,Ex,6,2,Attchd,2006.0,Fin,2,TA,404,102,11,WD,Normal,325000,4956,3.0,Yes,2
120,RL,48.0,6955,IR1,Lvl,Inside,NridgHt,Norm,TwnhsE,1Story,7,Gable,VinylSd,VinylSd,Stone,94.0,Gd,TA,PConc,Ex,Gd,6,1,Attchd,2005.0,RFn,2,TA,132,35,9,New,Partial,202500,4104,2.0,Yes,0
20,RL,60.0,8072,Reg,Lvl,Inside,CollgCr,Norm,1Fam,1Story,5,Gable,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,Ex,TA,5,0,Detchd,2000.0,Unf,2,TA,0,64,5,WD,Normal,138000,2970,2.0,Yes,14
20,RM,100.0,12000,Reg,Lvl,Inside,OldTown,Norm,1Fam,1Story,5,Gable,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,Ex,Gd,6,0,Attchd,1948.0,Unf,2,TA,0,36,5,WD,Normal,147000,3168,2.0,Yes,3
20,RL,69.0,7153,Reg,Lvl,Inside,SawyerW,Norm,1Fam,1Story,6,Gable,HdBoard,HdBoard,BrkFace,88.0,TA,TA,CBlock,Gd,Gd,6,0,Attchd,1991.0,RFn,2,TA,112,51,6,WD,Normal,179200,3866,3.0,No,17
20,RL,100.0,17500,Reg,Lvl,Inside,Crawfor,PosA,1Fam,1Story,7,Gable,BrkFace,HdBoard,None,0.0,Gd,Gd,PConc,TA,Ex,7,2,Attchd,1959.0,Fin,2,TA,0,207,5,WD,Normal,335000,5706,3.0,Yes,8
20,RL,68.0,8814,Reg,Lvl,Inside,CollgCr,Norm,1Fam,1Story,7,Gable,VinylSd,VinylSd,BrkFace,80.0,Gd,TA,PConc,Ex,Gd,6,0,Attchd,2005.0,RFn,2,TA,264,98,1,New,Partial,203000,3822,3.0,Yes,0
60,RL,69.0,9572,IR1,Lvl,Inside,NoRidge,Norm,1Fam,2Story,8,Gable,Wd Sdng,Wd Sdng,BrkFace,336.0,Gd,TA,PConc,Ex,Gd,9,1,Attchd,1990.0,RFn,2,Gd,500,0,6,WD,Normal,302000,7073,2.5,No,17
60,RL,108.0,14774,IR1,Lvl,Corner,NoRidge,Norm,1Fam,2Story,9,Gable,VinylSd,VinylSd,BrkFace,165.0,Gd,TA,PConc,Ex,Gd,10,1,BuiltIn,1999.0,Fin,3,TA,668,30,5,WD,Normal,333168,6591,2.5,No,11
20,RL,60.0,8190,Reg,Lvl,Inside,Edwards,Norm,1Fam,1Story,4,Hip,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,Ex,TA,5,1,Detchd,1956.0,Unf,1,TA,0,36,10,WD,Normal,119000,2844,2.0,No,53
60,RL,85.0,11075,Reg,Lvl,Inside,NAmes,Norm,1Fam,2Story,6,Gable,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,9,2,Attchd,1969.0,Unf,2,TA,280,0,6,WD,Normal,206900,5176,2.5,No,39
20,RL,61.0,10226,IR1,Lvl,Inside,CollgCr,Norm,1Fam,1Story,8,Gable,VinylSd,VinylSd,Stone,270.0,Gd,TA,PConc,Ex,Ex,8,1,Attchd,2008.0,RFn,3,TA,172,42,1,WD,Normal,295493,4882,3.0,No,1
